ox,oy,oz,ow,ax,ay,az,lx,ly,lz
-0.06057705,0.0525247,0.07106773,0.99424392,0.00039947,0.00106526,0.00106526,-0.01195602,-0.01201204,0.10232016
-0.06081625,0.05248624,0.07056181,0.9942674,-0.00106526,0.00452737,0.0,-0.01181288,-0.01193113,0.10205875
-0.06120175,0.05249156,0.0706508,0.99423712,-0.00013316,0.00106526,-0.00186421,-0.01156392,-0.01188756,0.10234505
-0.06162315,0.05226935,0.07266585,0.99407756,-0.00053263,0.00386158,0.00039947,-0.01156392,-0.01177553,0.10193428
-0.06173481,0.05206747,0.07384811,0.99399418,-0.00106526,0.0015979,0.00039947,-0.0115577,-0.01185022,0.10191561
-0.06119924,0.05216568,0.07308468,0.99407858,-0.00066579,0.00266316,0.00173105,-0.01164483,-0.01171952,0.10200274
-0.06095856,0.05210151,0.07262954,0.99413007,-0.00013316,0.00279632,0.00079895,-0.0115328,-0.0116884,0.10214589
-0.06072639,0.05214899,0.07147092,0.99422574,-0.00133158,0.00226369,0.00079895,-0.01173196,-0.01175686,0.10185959
-0.06089427,0.0521148,0.07048613,0.99428749,0.00053263,0.00292948,0.00093211,-0.01157014,-0.01174441,0.1020961
-0.06124476,0.05216474,0.071188,0.99421346,-0.00146474,0.00266316,-0.00119842,-0.01178175,-0.01163238,0.10197785
-0.06165637,0.05225214,0.07213783,0.99411488,-0.00013316,0.00186421,-0.00106526,-0.01155147,-0.01188134,0.10188448
-0.0621838,0.05227849,0.0744165,0.9939127,0.0,0.00173105,0.00146474,-0.01161371,-0.0116884,0.10230771
-0.06278051,0.05183658,0.07733057,0.99367583,0.00053263,0.0015979,0.00026632,-0.01144567,-0.01188756,0.10208365
-0.06243722,0.0518472,0.07829847,0.99362111,0.00013316,0.00093211,0.00199737,-0.01165105,-0.01176931,0.1020712
-0.06165417,0.05182242,0.07666066,0.99379897,-0.00186421,0.00093211,-0.00013316,-0.01167595,-0.01176308,0.10213967
-0.06153977,0.05197588,0.07595395,0.99385226,-0.00026632,0.00119842,-0.00013316,-0.01185022,-0.01186267,0.10201519
-0.0620993,0.05193698,0.07773636,0.99368167,0.0,0.00213053,-0.00066579,-0.01167595,-0.01183777,0.10194051
-0.06235833,0.05207873,0.07869837,0.99358231,0.00066579,0.00266316,-0.00013316,-0.01156392,-0.01183777,0.10179113
-0.06141636,0.05223978,0.07641124,0.99381101,0.00013316,0.00306264,0.00066579,-0.01181288,-0.01186889,0.10205875
-0.06125484,0.05225841,0.07503247,0.99392509,0.00013316,0.00093211,-0.00066579,-0.01182532,-0.01190001,0.10181603
-0.06223671,0.0522421,0.07763655,0.99366498,0.00093211,0.00253,-0.00013316,-0.01158882,-0.01180043,0.10197785
-0.06281364,0.05206388,0.08020157,0.99343425,-0.00079895,0.00319579,0.00066579,-0.01159504,-0.01178175,0.10213967
-0.06159404,0.05209599,0.07765246,0.99371147,0.00133158,0.00186421,0.00066579,-0.01176308,-0.0118191,0.10227036
-0.06044428,0.05223269,0.07351858,0.99408919,0.00013316,0.00239685,0.00026632,-0.01162616,-0.01169462,0.10162309
-0.0606973,0.05248088,0.07239182,0.99414337,0.00053263,0.00279632,-0.00039947,-0.01193735,-0.01187511,0.10212722
-0.06135707,0.05250585,0.07384396,0.99399477,-0.00039947,-0.00106526,-0.00079895,-0.01177553,-0.0117942,0.10184714
-0.06149568,0.05246689,0.07469224,0.99392486,0.00093211,0.00173105,0.00266316,-0.01180043,-0.01184399,0.10232016
-0.06181732,0.05256316,0.07525931,0.99385703,-0.00199737,0.00213053,-0.00213053,-0.0119249,-0.01201204,0.10150483
-0.06200264,0.05253095,0.07558252,0.99382275,-0.00013316,0.00213053,0.00026632,-0.01161371,-0.01198714,0.10175379
-0.06262006,0.05195625,0.0778061,0.99364263,-0.00013316,-0.00066579,0.00093211,-0.01145189,-0.01190001,0.1020961
-0.06251377,0.05183673,0.0791831,0.99354666,0.00039947,0.00186421,0.00133158,-0.0115577,-0.01186889,0.10195918
-0.06277457,0.05193621,0.08083148,0.99339235,0.00013316,0.00013316,-0.00239685,-0.01173819,-0.01167595,0.10157952
-0.06277847,0.05192067,0.08202643,0.99329501,0.00066579,0.00186421,-0.00093211,-0.01170707,-0.01200581,0.10217701
-0.06285007,0.05189846,0.08322785,0.9931916,-0.00093211,0.00173105,0.0015979,-0.01173196,-0.0120805,0.10218946
-0.06282962,0.05183061,0.08410921,0.99312222,0.00066579,0.00186421,-0.00039947,-0.01155147,-0.01180043,0.10177868
-0.06187193,0.05158047,0.0830254,0.99328649,0.00173105,0.00346211,-0.00106526,-0.01167595,-0.0117942,0.10181603
-0.06142903,0.05169862,0.08115516,0.99346244,0.00106526,0.00133158,0.00093211,-0.01165728,-0.01177553,0.10216456
-0.0606637,0.05178303,0.07851325,0.99371731,0.00173105,0.00346211,-0.00079895,-0.01163861,-0.01177553,0.10182225
-0.06007068,0.0521645,0.07424353,0.99406153,-0.00079895,0.00146474,-0.00146474,-0.01175064,-0.01201204,0.10179113
-0.06060772,0.05234848,0.07280435,0.99412566,-0.00133158,0.00106526,-0.00053263,-0.01178175,-0.0116635,0.10190938
-0.06193774,0.0522973,0.07579271,0.99382311,0.00039947,0.00079895,-0.00119842,-0.01173196,-0.01216763,0.10190938
-0.06229644,0.05234193,0.07756554,0.99366152,0.0,0.00253,0.00026632,-0.0116635,-0.01156392,0.10185959
-0.06190423,0.05223778,0.0770318,0.99373305,0.00106526,0.00186421,-0.00066579,-0.01154525,-0.01167595,0.10199652
-0.06191889,0.0521137,0.0766974,0.99376446,0.00133158,0.00439422,0.0,-0.01161993,-0.0121054,0.10172267
-0.06117783,0.05230228,0.07455745,0.9939633,0.00013316,0.00173105,0.00093211,-0.01176308,-0.01183777,0.10211477
-0.0611041,0.05243393,0.07287823,0.99408543,-0.00146474,0.00066579,-0.00039947,-0.01167595,-0.01186267,0.10177246
-0.06147537,0.0523635,0.07319316,0.99404305,-0.00053263,0.0015979,-0.00013316,-0.01150791,-0.01184399,0.10193428
-0.06191096,0.05224334,0.07399242,0.99396318,-0.00093211,0.00173105,0.00146474,-0.01180043,-0.01204316,0.10187826
-0.06190075,0.05237892,0.07420529,0.99394089,-0.00066579,0.00173105,0.00186421,-0.01198714,-0.01206805,0.10225792
-0.06187053,0.05260871,0.07409231,0.99393904,0.00039947,0.00253,0.00053263,-0.01186267,-0.01172574,0.10166043
-0.06172282,0.05249188,0.07400841,0.99396062,-0.00133158,0.00279632,0.00199737,-0.01180043,-0.01200581,0.10210855
-0.06162464,0.05245069,0.07389545,0.99397725,0.0,0.00319579,0.00013316,-0.01173819,-0.01189378,0.10149238
-0.06178337,0.05221722,0.07437883,0.99394363,0.0,0.00199737,-0.00066579,-0.01156392,-0.01188134,0.10195918
-0.06291375,0.05186391,0.07875732,0.99355394,0.00173105,0.00186421,-0.00053263,-0.0117942,-0.01200581,0.10195918
-0.06323899,0.05204783,0.08119622,0.99332726,-0.00039947,0.00199737,-0.00039947,-0.01163238,-0.01171329,0.10181603
-0.06188551,0.05204453,0.07825192,0.99364889,-0.00079895,0.00173105,0.0015979,-0.01151413,-0.01158259,0.10203386
-0.06124757,0.05215836,0.07657366,0.99381328,-0.00066579,0.00292948,-0.00079895,-0.01137721,-0.0117942,0.10190316
-0.06089156,0.05216685,0.07460787,0.99398416,0.00039947,0.00186421,0.00039947,-0.01182532,-0.01204938,0.10194673
-0.06076666,0.05226406,0.07309829,0.9940989,0.00066579,0.00266316,-0.00013316,-0.01149546,-0.01168217,0.10189693
-0.06176209,0.05235189,0.07468156,0.99391514,-0.00026632,0.00186421,-0.00053263,-0.01160749,-0.01178798,0.10173512
-0.06244379,0.05214836,0.07741068,0.99367446,-0.00066579,0.0015979,0.00079895,-0.01148301,-0.0115577,0.10166043
-0.06252105,0.05209682,0.07816798,0.99361306,0.00053263,0.00066579,0.00079895,-0.01173196,-0.01190623,0.10224547
-0.06186666,0.05219351,0.07710397,0.99373204,0.00106526,0.00279632,-0.00053263,-0.01144567,-0.0116635,0.10187826
-0.06185867,0.05213802,0.07681739,0.99375767,0.00026632,0.00186421,0.00053263,-0.01157637,-0.01201204,0.10197162
-0.06227548,0.05210761,0.07895041,0.99356598,0.00146474,0.00173105,0.00133158,-0.01155147,-0.01199337,0.10178491
-0.06248729,0.05213265,0.08009493,0.99345982,-0.00053263,0.00226369,-0.00039947,-0.01175064,-0.01178798,0.10147371
-0.06238985,0.05206714,0.07997403,0.99347919,-0.00053263,0.00213053,0.00133158,-0.01161371,-0.0119498,0.10181603
-0.062008,0.05193809,0.07983147,0.99352121,-0.00226369,0.00306264,0.00039947,-0.01164483,-0.01180043,0.10204008
-0.06213117,0.05221938,0.07959466,0.99351782,0.0,0.00199737,-0.00013316,-0.01178798,-0.01191246,0.10211477
-0.0618949,0.05233958,0.0794172,0.99354047,0.00079895,0.00239685,-0.00146474,-0.01155147,-0.01180043,0.10205875
-0.06188959,0.05220509,0.07960802,0.9935326,-0.00026632,0.00213053,-0.00013316,-0.01166973,-0.01171329,0.10201519
-0.06202962,0.05215994,0.07997725,0.99349648,0.00013316,0.00266316,-0.0015979,-0.01196847,-0.01213652,0.10194051
-0.0617509,0.05228651,0.07944901,0.99354964,-0.00026632,0.0015979,0.00013316,-0.01166973,-0.01176931,0.10192806
-0.06134415,0.05230563,0.07748966,0.99372852,-0.00053263,0.00239685,0.00066579,-0.01187511,-0.01189378,0.10201519
-0.06127625,0.0524769,0.07650348,0.9938001,-0.00093211,0.00066579,0.00013316,-0.01170707,-0.01176931,0.10213967
-0.06147527,0.05199789,0.07687573,0.99378425,-0.00066579,0.00266316,0.00079895,-0.01187511,-0.01216763,0.10157952
-0.06184126,0.05196322,0.07702968,0.99375147,-0.00013316,0.00239685,-0.00119842,-0.01164483,-0.01191246,0.10208365
-0.06208308,0.05203234,0.0782744,0.99363548,-0.00053263,0.00106526,0.00039947,-0.01172574,-0.0118191,0.10184092
-0.06209856,0.05214856,0.07915682,0.99355859,0.00039947,0.0015979,-0.00026632,-0.0116635,-0.01158882,0.10218323
-0.06266652,0.05185559,0.08152344,0.99334681,0.00053263,0.00106526,0.00066579,-0.01182532,-0.01173196,0.10190938
-0.06274143,0.05168375,0.08357156,0.99318081,-0.00079895,0.00332895,0.00106526,-0.01146434,-0.01180665,0.10215212
-0.06199197,0.05168715,0.08194572,0.99336314,-0.00053263,0.0015979,-0.00039947,-0.01171329,-0.01188756,0.1022019
-0.06116608,0.0518956,0.07876197,0.99366099,0.00053263,0.00226369,-0.00013316,-0.01151413,-0.0119249,0.102121
-0.06127814,0.05191178,0.07771995,0.99373525,-0.00013316,0.00199737,-0.00093211,-0.01163861,-0.01176931,0.102121
-0.06178815,0.05200695,0.07893183,0.99360317,-0.00039947,0.00226369,-0.00053263,-0.01160126,-0.01189378,0.10215212
-0.06210689,0.05192333,0.07973626,0.99352348,-0.00093211,0.00186421,0.00173105,-0.01145811,-0.01165105,0.10223924
-0.06237854,0.05187368,0.08168229,0.99335098,-0.00013316,0.00146474,0.0,-0.01155147,-0.01178175,0.10199029
-0.06276999,0.05169567,0.08279441,0.99324358,-0.00053263,0.00213053,0.00066579,-0.01160126,-0.01201826,0.10193428
-0.06152798,0.05186248,0.07997648,0.99354339,-0.00026632,0.00186421,0.0,-0.01154525,-0.01173196,0.10192183
-0.06126413,0.0520959,0.0778951,0.99371278,0.00053263,0.00279632,0.00013316,-0.01170707,-0.01183155,0.10158575
-0.06097471,0.05211442,0.0762236,0.99385923,-0.00066579,0.00133158,-0.00013316,-0.01147056,-0.0116884,0.10195295
-0.06090363,0.05194155,0.07509223,0.99395877,0.00013316,0.00173105,-0.00093211,-0.01189378,-0.01193735,0.10202763
-0.06177978,0.05203395,0.07699505,0.99375427,0.00053263,0.00306264,0.00146474,-0.0116884,-0.01180043,0.10215834
-0.06268395,0.05203656,0.08057097,0.99341393,0.00026632,0.00266316,0.00026632,-0.01157014,-0.01174441,0.10199029
-0.06230269,0.05215526,0.08102481,0.99339479,-0.00146474,0.00266316,0.00013316,-0.01161993,-0.01175686,0.10206498
-0.06132067,0.05207893,0.07797847,0.99370372,-0.00079895,0.0015979,0.00053263,-0.01152035,-0.01204938,0.10203386
-0.06113274,0.05229619,0.07646975,0.99382108,0.00039947,0.00199737,-0.00146474,-0.01168217,-0.01156392,0.10202141
-0.06159208,0.05221478,0.07733666,0.99372995,0.00066579,0.00279632,-0.00053263,-0.01160749,-0.01181288,0.1020961
-0.06176092,0.05230885,0.07785308,0.99367422,0.00119842,0.00213053,-0.00013316,-0.0116884,-0.0118191,0.10158575
-0.06141002,0.05211201,0.07669818,0.99379611,0.00026632,0.00066579,-0.00199737,-0.01132119,-0.01185022,0.10227036
-0.06122002,0.05219027,0.07587995,0.99386644,-0.00026632,0.00226369,-0.00039947,-0.01175686,-0.01193113,0.10189071
-0.06184059,0.05205721,0.07753774,0.99370718,-0.00106526,0.00173105,0.00039947,-0.01171329,-0.01160749,0.10189693
-0.06231454,0.05211643,0.0793304,0.99353278,0.00026632,0.00213053,0.00013316,-0.01184399,-0.01208672,0.10211477
-0.06199035,0.0519496,0.07915638,0.99357575,0.00079895,0.00266316,-0.00119842,-0.01187511,-0.01191246,0.10202141
-0.06144328,0.0521617,0.07800658,0.9936896,0.0,0.00226369,-0.00013316,-0.0119249,-0.01190623,0.10193428
-0.06145823,0.05209691,0.07755625,0.99372733,-0.00053263,0.00292948,-0.00093211,-0.01151413,-0.01161993,0.10211477
-0.06167885,0.05217118,0.07776328,0.99369353,-0.00146474,0.00399474,-0.00026632,-0.01152035,-0.01164483,0.10174134
-0.06162035,0.05216553,0.0777563,0.99369806,-0.00026632,0.00319579,-0.00133158,-0.01164483,-0.01178798,0.1016791
-0.06135944,0.05204877,0.07658454,0.99381125,0.00013316,0.00133158,0.00239685,-0.01152035,-0.01175064,0.10201519
-0.06133562,0.05209309,0.0758931,0.9938634,-0.00093211,0.00239685,-0.00199737,-0.01185022,-0.01183155,0.10186581
-0.06226949,0.05190814,0.07904376,0.99356937,-0.00053263,0.0015979,0.00199737,-0.01160126,-0.01185022,0.10187204
-0.06255908,0.05186927,0.08138245,0.99336439,0.00066579,0.00199737,0.00093211,-0.01174441,-0.01170707,0.10176001
-0.06144651,0.0520723,0.07882889,0.9936291,-0.00039947,0.00359527,0.00013316,-0.01153903,-0.01151413,0.10202763
-0.06079638,0.05229415,0.07585467,0.99388891,0.0,0.00093211,-0.00133158,-0.01159504,-0.01164483,0.10186581
-0.06062965,0.05242668,0.07336735,0.99407887,-0.00039947,0.00266316,-0.00039947,-0.01149546,-0.01178798,0.10202763
-0.06036089,0.05225324,0.07125214,0.99425822,0.00039947,0.00372843,0.00039947,-0.01143322,-0.01173819,0.10215212
-0.06115532,0.05255828,0.07161871,0.99416721,-0.00026632,0.00319579,0.00119842,-0.01176931,-0.01185644,0.10208987
-0.06194831,0.0525138,0.07408689,0.99393964,0.00013316,0.00372843,-0.00039947,-0.01181288,-0.0116635,0.10217079
-0.06220921,0.05250068,0.07558092,0.99381149,-0.00039947,0.00173105,0.0,-0.01189378,-0.01185022,0.10213344
-0.06226292,0.05248253,0.07658705,0.99373209,0.00026632,0.00186421,0.00039947,-0.01181288,-0.01183777,0.1018098
-0.06220109,0.05240761,0.07716411,0.99369526,-0.00079895,0.00199737,-0.00039947,-0.01166973,-0.01156392,0.10194673
-0.06244648,0.05217691,0.07933279,0.99352115,-0.00106526,0.00106526,-0.0015979,-0.01166973,-0.01175064,0.10220813
-0.06257221,0.051996,0.08053195,0.99342632,0.00013316,0.00173105,0.0,-0.01176308,-0.01190623,0.10217701
-0.06143918,0.05224871,0.07771579,0.99370801,0.00119842,0.00253,0.00026632,-0.01183155,-0.01164483,0.10208365
-0.06096977,0.0524134,0.07523391,0.99391925,-0.00146474,0.00266316,0.00146474,-0.01181288,-0.01190001,0.10203386
-0.06196902,0.05232388,0.07786475,0.99365956,0.00013316,0.00199737,-0.00133158,-0.01177553,-0.01177553,0.10217079
-0.06268173,0.05208786,0.08141638,0.99334252,0.00106526,0.00026632,0.00066579,-0.01160126,-0.01190001,0.10190316
-0.06247097,0.05181555,0.08271535,0.99326271,0.0,0.00239685,0.00053263,-0.01181288,-0.01171329,0.10189693
-0.0622375,0.05170946,0.08288564,0.99326873,0.00119842,0.00279632,-0.00066579,-0.0115577,-0.01183155,0.10222057
-0.06202789,0.05183483,0.0823252,0.99332184,-0.00079895,0.00279632,-0.00039947,-0.01154525,-0.01185644,0.10265625
-0.06135304,0.05180749,0.08024913,0.99353504,0.00133158,0.00199737,0.00039947,-0.01153903,-0.01187511,0.10187204
-0.06132412,0.05193685,0.07903237,0.99362773,0.00013316,0.00106526,0.00199737,-0.01129629,-0.01175686,0.10194673
-0.06129193,0.05200689,0.07853572,0.99366534,-0.00053263,0.00266316,-0.0015979,-0.0117942,-0.01189378,0.10194673
-0.06161784,0.05201941,0.07821896,0.99366957,-0.00133158,0.00253,0.00013316,-0.01184399,-0.01172574,0.10219568
-0.06174978,0.05198269,0.07879286,0.99361789,-0.00106526,0.00173105,0.00026632,-0.01167595,-0.01193113,0.10180358
-0.06190582,0.05197,0.07913766,0.99358147,0.00106526,0.00146474,0.00093211,-0.01173196,-0.01196847,0.10180358
-0.06183132,0.05196639,0.0789514,0.99360108,0.00039947,0.00239685,0.00026632,-0.01162616,-0.01195602,0.10197785
-0.06185854,0.05209114,0.07870425,0.99361247,-0.00106526,0.00346211,0.0,-0.01146434,-0.01171952,0.1020961
-0.06167228,0.05217562,0.07774135,0.99369544,-0.00066579,0.00079895,0.00053263,-0.01180043,-0.0119498,0.10216456
-0.06153459,0.05231857,0.07662793,0.993783,-0.00053263,0.00399474,0.00013316,-0.0115577,-0.01161371,0.10213967
-0.06189644,0.05217895,0.07811479,0.99365199,0.00106526,0.00253,-0.00133158,-0.01135853,-0.01174441,0.10219568
-0.06307128,0.05196425,0.08200939,0.99327552,-0.00053263,0.00279632,-0.00013316,-0.01171329,-0.01183777,0.1019654
-0.06268647,0.05193545,0.08252195,0.99325895,0.00039947,0.00039947,-0.00013316,-0.01183155,-0.01178798,0.10198407
-0.06040766,0.05219916,0.07524262,0.99396414,-0.00079895,0.00253,0.00066579,-0.0118191,-0.01175064,0.1019654
-0.05988315,0.05235932,0.07130019,0.99427801,-0.00053263,0.00066579,-0.00013316,-0.01156392,-0.01164483,0.10195295
-0.06180777,0.05199622,0.07623433,0.99381316,0.00039947,0.00133158,-0.00079895,-0.01130252,-0.01158882,0.1018347
-0.06268229,0.05223882,0.07896539,0.99353242,-0.00079895,0.00239685,-0.00053263,-0.01157637,-0.01172574,0.10205253
-0.06230692,0.0519192,0.0796852,0.99351525,-0.00039947,0.00279632,-0.00146474,-0.01160749,-0.01181288,0.10173512
-0.06200684,0.05205901,0.08005118,0.99349731,0.00013316,0.00173105,-0.00093211,-0.01171952,-0.01190623,0.10205253
-0.06153018,0.05216294,0.07897745,0.99360746,0.00119842,0.00359527,0.00013316,-0.01149546,-0.01198092,0.10234505
-0.0614586,0.05230069,0.07802378,0.99368,-0.00053263,0.00133158,0.00093211,-0.01169462,-0.01191868,0.10179735
-0.06136037,0.05201287,0.0777689,0.99372107,0.00026632,0.00266316,0.00026632,-0.01134609,-0.0116635,0.10190316
-0.06133357,0.05224036,0.07788287,0.99370188,-0.00106526,0.00146474,0.00079895,-0.01160749,-0.01163238,0.10154217
-0.06109722,0.05212267,0.07741825,0.99375892,-0.00026632,0.00266316,-0.00013316,-0.01160126,-0.01163861,0.1019654
-0.06085293,0.05214491,0.07635034,0.99385536,-0.00013316,0.00226369,0.00093211,-0.01138965,-0.01137098,0.10192183
-0.06086447,0.05216158,0.07569886,0.99390364,0.00093211,0.00199737,0.00066579,-0.01145811,-0.01167595,0.10216456
-0.06110687,0.05208398,0.07521754,0.99392939,0.00079895,0.00279632,0.00146474,-0.0117942,-0.01203071,0.10214589
-0.06129076,0.05188892,0.07491422,0.99395114,-0.00066579,0.00066579,0.00133158,-0.01161993,-0.01187511,0.10169777
-0.06068269,0.05229271,0.07200492,0.99418223,-0.00119842,0.00173105,0.00013316,-0.01171952,-0.01198714,0.10200896
-0.06068991,0.05234999,0.07034066,0.99429798,-0.00039947,0.00346211,-0.00039947,-0.01178175,-0.01206183,0.10181603
-0.06090908,0.05251828,0.06978127,0.99431515,-0.00106526,0.00319579,-0.00266316,-0.01161993,-0.01181288,0.10176624
-0.06092624,0.05259689,0.06955584,0.9943257,-0.00026632,0.00066579,0.0,-0.01172574,-0.01177553,0.10185337
-0.06198051,0.05262517,0.07180361,0.99409926,0.00079895,0.00253,-0.00133158,-0.01178175,-0.01180043,0.10174756
-0.06240354,0.05249686,0.07482433,0.99385673,-0.00026632,0.00106526,-0.00013316,-0.01171952,-0.01183777,0.10171022
-0.06218478,0.0522082,0.07596679,0.99379897,-0.00026632,0.00292948,0.00026632,-0.01147056,-0.01170707,0.10207742
-0.06195138,0.05221011,0.07586008,0.99382162,-0.00026632,0.00186421,0.00119842,-0.01185022,-0.01198714,0.10153595
-0.06216862,0.05222703,0.07645076,0.99376184,-0.00106526,0.00319579,-0.0015979,-0.0117942,-0.01201204,0.10217079
-0.06296045,0.05196887,0.07991598,0.99345297,0.00053263,0.00066579,0.0,-0.0114021,-0.01189378,0.10173512
-0.06293137,0.05203933,0.08200354,0.99328101,0.00013316,0.00199737,0.00093211,-0.01157014,-0.01180665,0.101287
-0.0619056,0.05217088,0.07931691,0.99355668,0.00106526,0.00319579,-0.00066579,-0.01181288,-0.01209917,0.1019654
-0.0614263,0.05216862,0.0778445,0.99370301,0.00066579,0.00173105,-0.00013316,-0.01163861,-0.01191246,0.10208365
-0.06207959,0.05214567,0.07963415,0.99352175,-0.00119842,0.00053263,-0.00079895,-0.01161371,-0.01195602,0.10199029
-0.06251035,0.05194111,0.08149751,0.99335426,0.00039947,0.00399474,-0.00106526,-0.01137721,-0.01178798,0.10195295
-0.06275166,0.05187335,0.08264349,0.99324793,-0.00053263,0.00266316,0.00119842,-0.01191246,-0.0119747,0.10200896
-0.06275913,0.05198585,0.08341774,0.99317682,-0.00053263,0.00279632,0.00106526,-0.0116635,-0.0119747,0.10179113
-0.06210688,0.0520123,0.08253087,0.99329054,-0.00026632,0.00279632,-0.00066579,-0.01194358,-0.01183155,0.10198407
-0.06123603,0.05199016,0.07981721,0.99356759,0.00039947,0.00213053,-0.00039947,-0.01152035,-0.01173819,0.10202763
-0.06141536,0.05212964,0.07841521,0.99366081,-0.00079895,0.00146474,-0.00066579,-0.01165105,-0.01190001,0.10184714
-0.06173227,0.05212341,0.07858054,0.99362844,0.00026632,0.00133158,0.00106526,-0.01171329,-0.0121054,0.10186581
-0.06190968,0.052047,0.07864928,0.99361598,-0.00066579,0.0015979,-0.00106526,-0.01167595,-0.01195602,0.10174134
-0.06198647,0.05166494,0.07994461,0.99352777,0.00053263,0.0015979,-0.00053263,-0.01133364,-0.01185644,0.10147371
-0.06223964,0.05181599,0.08071363,0.99344188,-0.00079895,0.00306264,-0.00119842,-0.01157014,-0.01166973,0.1018098
-0.06191836,0.05189101,0.08015971,0.99350286,0.00133158,0.00133158,-0.00066579,-0.01161371,-0.0116884,0.1019654
